#Sm_0: 10.242124; M_1: 11.957976; alpha: -1.724677; delta: 2.338222; gamma: 0.109123
11.250000 -2.493206 0.175413 0.147109
11.375000 -2.388232 0.187469 0.122594
11.500000 -2.257720 0.197577 0.102159
11.625000 -2.102596 0.201976 0.094910
11.750000 -1.940051 0.195614 0.098727
11.875000 -1.794071 0.181902 0.108843
12.000000 -1.683227 0.165565 0.119918
12.125000 -1.615605 0.151570 0.130207
12.250000 -1.590302 0.142611 0.137908
12.375000 -1.601294 0.138350 0.142573
12.500000 -1.640928 0.138726 0.144132
12.625000 -1.702036 0.142685 0.143515
12.750000 -1.778794 0.148785 0.140812
12.875000 -1.866818 0.157109 0.136551
13.000000 -1.962934 0.166945 0.131920
13.125000 -2.064888 0.178186 0.127254
13.250000 -2.171091 0.191140 0.122543
13.375000 -2.280420 0.204975 0.118707
13.500000 -2.392076 0.219748 0.114670
13.625000 -2.505488 0.234771 0.111421
13.750000 -2.620242 0.250887 0.108099
13.875000 -2.736039 0.266929 0.105181
14.000000 -2.852656 0.283358 0.102879
14.125000 -2.969930 0.299423 0.101041
