10.000000 -2.771504 0.139717 0.171983 #m_at_a: 9.984781
10.125000 -2.721093 0.143121 0.163951 #m_at_a: 10.109883
10.250000 -2.671423 0.146067 0.156761 #m_at_a: 10.234950
10.375000 -2.622848 0.150423 0.149030 #m_at_a: 10.359980
10.500000 -2.575850 0.155535 0.141815 #m_at_a: 10.484971
10.625000 -2.530706 0.160761 0.135427 #m_at_a: 10.609921
10.750000 -2.485565 0.165926 0.129803 #m_at_a: 10.734829
10.875000 -2.432558 0.168396 0.126073 #m_at_a: 10.859693
11.000000 -2.357277 0.165158 0.125384 #m_at_a: 10.984511
11.125000 -2.248196 0.156492 0.128960 #m_at_a: 11.109283
11.250000 -2.109121 0.145431 0.134787 #m_at_a: 11.234007
11.375000 -1.959296 0.136285 0.140065 #m_at_a: 11.358682
11.500000 -1.821409 0.130577 0.143168 #m_at_a: 11.483308
11.625000 -1.711246 0.127548 0.144523 #m_at_a: 11.607885
11.750000 -1.635325 0.126363 0.144423 #m_at_a: 11.732412
11.875000 -1.593333 0.126237 0.144050 #m_at_a: 11.856889
12.000000 -1.581319 0.126235 0.143405 #m_at_a: 11.981317
12.125000 -1.594067 0.126389 0.143052 #m_at_a: 12.105694
12.250000 -1.626437 0.126519 0.142084 #m_at_a: 12.230023
12.375000 -1.673978 0.126858 0.141127 #m_at_a: 12.354303
12.500000 -1.733096 0.127370 0.140133 #m_at_a: 12.478536
12.625000 -1.801007 0.128153 0.139256 #m_at_a: 12.602721
12.750000 -1.875604 0.128925 0.138387 #m_at_a: 12.726860
12.875000 -1.955312 0.130124 0.137576 #m_at_a: 12.850955
13.000000 -2.038965 0.131327 0.136721 #m_at_a: 12.975006
13.125000 -2.125699 0.133035 0.135941 #m_at_a: 13.099014
13.250000 -2.214873 0.134807 0.134921 #m_at_a: 13.222981
13.375000 -2.306011 0.137018 0.134268 #m_at_a: 13.346909
13.500000 -2.398757 0.139090 0.133213 #m_at_a: 13.470798
13.625000 -2.492844 0.141568 0.132610 #m_at_a: 13.594650
13.750000 -2.588069 0.144217 0.132044 #m_at_a: 13.718468
13.875000 -2.684277 0.146482 0.131600 #m_at_a: 13.842251
14.000000 -2.781349 0.149158 0.130828 #m_at_a: 13.966002
14.125000 -2.879191 0.151947 0.130159 #m_at_a: 14.089723
14.250000 -2.977731 0.154999 0.129751 #m_at_a: 14.213414
14.375000 -3.076907 0.158014 0.129347 #m_at_a: 14.337078
14.500000 -3.176673 0.160943 0.128920 #m_at_a: 14.460716
14.625000 -3.276988 0.163737 0.128349 #m_at_a: 14.584329
14.750000 -3.377819 0.166877 0.127989 #m_at_a: 14.707919
14.875000 -3.479135 0.169929 0.127895 #m_at_a: 14.831488
15.000000 -3.580913 0.173342 0.127943 #m_at_a: 14.955035
