0.062500 0.000094 0.000191 0.000092
0.073864 0.001179 0.000951 0.001035
0.084418 0.001984 0.000971 0.001244
0.094356 0.002846 0.000929 0.001787
0.103801 0.003631 0.001288 0.002563
0.112839 0.005715 0.002176 0.003141
0.121533 0.008567 0.002034 0.004969
0.129933 0.009747 0.002905 0.005678
0.138074 0.010539 0.003752 0.006299
0.145988 0.012908 0.004705 0.007212
0.153699 0.013656 0.006584 0.007258
0.161227 0.015920 0.007340 0.008342
0.168589 0.017222 0.007425 0.009576
0.175800 0.018571 0.008576 0.009818
0.182872 0.019939 0.008810 0.011300
0.189818 0.021544 0.010285 0.011461
0.196645 0.021805 0.010517 0.011523
0.203363 0.024061 0.011495 0.012806
0.209980 0.026282 0.011857 0.014333
0.216501 0.030460 0.011332 0.015215
0.222934 0.032966 0.011804 0.016436
0.229283 0.035933 0.010879 0.018857
0.235554 0.036772 0.010503 0.019434
0.241751 0.037286 0.013655 0.018093
0.247878 0.039097 0.014198 0.018254
0.253940 0.040425 0.014745 0.018825
0.259938 0.043599 0.015742 0.019833
0.265878 0.043382 0.015727 0.020028
0.271762 0.046841 0.016610 0.021272
0.277593 0.049432 0.018587 0.020298
0.283373 0.051797 0.018441 0.021744
0.289105 0.053962 0.019568 0.022294
0.294791 0.055621 0.020507 0.022152
0.300433 0.064933 0.014993 0.029633
0.306034 0.066544 0.012832 0.032071
0.311595 0.063816 0.020147 0.026666
0.317118 0.066262 0.021148 0.026736
0.322604 0.069786 0.017783 0.031702
0.328056 0.074367 0.017817 0.033064
0.333475 0.076610 0.019272 0.032812
0.338862 0.079537 0.019684 0.033757
0.344218 0.082615 0.019242 0.035492
0.349546 0.092727 0.017035 0.039317
0.354846 0.093913 0.016175 0.040968
0.360119 0.095976 0.013475 0.045536
0.365367 0.094580 0.012869 0.046908
0.370590 0.098858 0.013866 0.047833
0.375791 0.101503 0.015790 0.046529
0.380969 0.103363 0.016017 0.048011
0.386125 0.105219 0.016637 0.048031
0.391261 0.108831 0.017297 0.048927
0.396378 0.110317 0.017752 0.049056
0.401477 0.117086 0.018960 0.049448
0.406557 0.114945 0.014280 0.054388
0.411620 0.117969 0.014846 0.055338
0.416668 0.117516 0.014511 0.056249
0.421700 0.119900 0.014142 0.057853
0.426717 0.121128 0.015402 0.057425
0.431720 0.116175 0.025368 0.048680
0.436709 0.117585 0.025305 0.049437
0.441686 0.118529 0.024629 0.051203
0.446651 0.119740 0.025156 0.051538
0.451605 0.123515 0.026628 0.051260
0.456547 0.123845 0.025757 0.052076
0.461480 0.124188 0.027191 0.051307
0.466402 0.125549 0.027613 0.051048
0.471316 0.132423 0.026599 0.053744
0.476221 0.132930 0.025823 0.054632
0.481118 0.134455 0.025660 0.055183
0.486007 0.135253 0.025911 0.055784
0.490889 0.134175 0.026588 0.055563
0.495765 0.136756 0.025240 0.057145
0.500634 0.138554 0.025359 0.058009
0.505498 0.139406 0.025117 0.059091
0.510357 0.138027 0.027877 0.057797
0.515211 0.137910 0.031639 0.054112
0.520061 0.140343 0.034550 0.051695
0.524907 0.135218 0.040649 0.046111
0.529749 0.142148 0.035985 0.051492
0.534589 0.140904 0.035996 0.051305
0.539425 0.141127 0.037456 0.050878
0.544260 0.141906 0.037574 0.051008
0.549092 0.143574 0.037681 0.051432
0.553923 0.139657 0.031602 0.057835
0.558753 0.141542 0.031213 0.058774
0.563582 0.141922 0.031376 0.058813
0.568411 0.142152 0.032027 0.058704
0.573240 0.139402 0.035138 0.055638
0.578069 0.143305 0.032064 0.059061
0.582898 0.144842 0.031309 0.059881
0.587729 0.141684 0.034604 0.056844
0.592561 0.142008 0.034758 0.056970
0.597394 0.145192 0.041023 0.050925
0.602229 0.146228 0.039979 0.051993
