0.235554 283.653446182353 125.721753817647 189.535126182353
0.241751 267.972281901903 104.480118098097 180.627201901903
0.247878 213.265349215813 119.572150784187 132.744359215813
0.253940 191.320786069927 80.8998139300731 123.555686069927
0.259938 200.972532492398 51.4926675076022 137.071612492398
0.265878 170.896055219523 53.2786447804768 111.833325219523
0.271762 153.792961461026 39.8768385389744 102.311011461026
0.277593 114.679809310643 59.1033906893574 67.6857893106426
0.283373 108.210384024016 54.7014159759845 64.3335140240155
0.289105 115.494482428586 45.4126175714139 72.7849024285861
0.294791 100.321858959332 30.743141040668 65.505928959332
0.300433 97.5466675526745 42.3767324473256 60.7943875526745
0.306034 81.6669918836341 33.7804081163659 51.5628318836341
0.311595 76.8897481682723 29.1074518317277 49.5167781682723
0.317118 77.2884014371667 28.6164985628333 50.0546114371667
0.322604 69.4923023052219 27.6608176947781 44.7085523052219
0.328056 65.3386614534411 27.9764685465588 41.8222414534412
0.333475 57.9769625565141 25.5543874434859 36.8993125565141
0.338862 53.9567548362616 22.3863851637384 34.9407148362616
0.344218 47.2023436393215 23.3088963606785 29.5607036393215
0.349546 39.5365695233665 20.5831304766335 24.6512895233665
0.354846 35.3683858931195 22.4286341068805 21.2167058931195
0.360119 36.7594037869422 21.5333162130578 22.5476637869422
0.365367 31.6651661459506 23.2605138540494 18.2553461459506
0.370590 29.5931069278199 18.1330230721801 17.9399869278199
0.375791 29.148119299008 20.523800700992 16.885999299008
0.380969 33.7767285496886 13.1306914503114 21.9575085496886
0.386125 24.0532108088941 20.0363891911059 12.9181308088941
0.391261 27.1664177812239 15.1509422187761 16.3625577812239
0.396378 25.4875430040284 14.4654069959716 15.2396330040284
0.401477 23.4913342427864 13.0575457572136 13.9805482427864
0.406557 22.1115879752463 14.4591120247537 12.5084449752463
0.411620 22.5810869417147 12.5510530582853 13.0943359417147
0.416668 21.4955692974041 12.8979407025959 12.2293712974041
0.421700 20.9112873032761 13.5445926967239 11.4601663032761
0.426717 19.8485984459929 13.1625815540071 10.7241534459929
0.431720 20.1756396023853 12.8212903976147 10.9582116023853
0.436709 18.9351961317477 12.4923938682523 10.0821191317477
0.441686 18.5700868782404 11.7789531217596 9.78628687824045
0.446651 16.3540991739301 9.67182082606993 8.78899817393007
0.451605 15.8738711014096 9.14969889859042 8.42731610140958
0.456547 15.1019723250165 8.88360767498349 7.85068232501651
0.461480 14.7081042846787 9.24602571532129 7.31857828467871
0.466402 15.4479343627059 7.48900563729409 8.22258836270591
0.471316 14.4678244219394 7.94910557806061 7.31823342193939
0.476221 14.2639125307111 7.99856746928893 7.10757853071107
0.481118 14.1851172874232 7.60493271257684 7.07600928742316
0.486007 13.4827834964048 7.05552650359517 6.70979249640483
0.490889 13.3410794748189 6.78615052518114 6.62292347481887
0.495765 14.6780489663377 4.36578103366228 8.26857196633772
0.500634 13.8051469459477 5.13504305405233 7.35198494594767
0.505498 13.8160162118016 4.07876378819843 7.66043321180157
0.510357 13.1375906930859 4.58511930691409 6.96979669308591
0.515211 12.8868954764107 4.2407845235893 6.9662324764107
0.520061 12.8185824570478 3.95062754295225 6.94116145704775
0.524907 12.7091463369867 4.2388736630133 6.7525383369867
0.529749 12.3187055161731 4.35543448382695 6.40609851617305
0.534589 11.7646879692153 3.82911203078472 6.18127896921528
0.539425 11.7357137160453 3.79428628395475 6.10888171604525
0.544260 11.4473879990506 3.7590720009494 6.0493909990506
0.549092 11.422468129572 4.09220187042799 5.82757712957201
0.553923 10.6436027589529 3.76685724104713 5.49780375895287
0.558753 10.7751346712076 4.22076532879237 5.36483867120763
0.563582 10.8754610738399 3.87405892616015 5.59105507383985
0.568411 9.81681671982838 2.98963328017162 5.17195571982838
0.573240 9.57011550765283 3.02065449234716 5.00373150765283
0.578069 9.86985134584765 2.38352865415235 5.41261634584765
0.582898 9.87015742718684 2.81802257281315 5.26136242718685
0.587729 9.40630776349701 1.91507223650298 5.26791676349701
0.592561 9.25697739697145 1.84910260302855 5.17215239697145
0.597394 8.15789696893752 2.56040303106248 4.19397196893752
0.602229 8.85271555560368 1.60262444439632 4.97061355560368
0.607067 8.56996801498482 1.55403198501518 4.82298001498482
0.611907 8.62204348088911 1.97728651911089 4.68439348088911
0.616750 8.28757793414515 1.99329206585485 4.47835293414515
0.621596 8.13858491298557 2.22296508701442 4.30406191298558
0.626446 8.13300531734323 2.55173468265677 4.16543231734323
0.631299 8.10220216316481 2.33044783683519 4.19540416316481
0.636157 6.85933615987484 3.04996184012516 3.12958115987484
0.641018 7.57657705154867 2.13638594845133 3.90221005154867
0.645885 6.44600982416653 3.07839117583347 2.85140782416653
0.650756 7.14200663527928 1.74323536472072 3.76277963527928
0.655632 6.86307726539308 1.70274973460692 3.60346326539308
0.660514 6.76428373154091 1.63915726845909 3.55581673154091
0.665401 6.34783827007144 2.12379972992856 3.12195527007144
0.670295 6.4762912059666 1.7724607940334 3.3066292059666
0.675194 5.86658077472393 1.48616422527607 3.04966277472393
0.680101 5.92287868447688 1.60497531552312 3.01502568447688
0.685013 5.64397127442759 1.30986272557241 2.93950127442759
0.689933 5.59154635531374 1.42880164468626 2.84432935531374
0.694860 5.2381352487567 1.4932027512433 2.5994452487567
0.699795 5.28314367202136 1.31642432797864 2.68235667202136
0.704737 4.93273366492828 1.21714333507172 2.49713866492828
0.709687 4.77695561449014 1.24670238550986 2.37717461449014
0.714646 4.62286738175568 1.17273161824432 2.31627538175568
0.719613 4.53917811124779 1.09443588875221 2.28603411124779
0.724589 4.32624855440657 1.05836244559343 2.18338955440657
0.729573 4.23026756091416 1.01571343908584 2.13236956091416
0.734567 4.10026451277755 1.06638248722245 2.04042051277755
0.739570 3.89500197766318 0.815524022336819 2.00154997766318
0.744583 3.78123866551733 0.740631334482668 1.96232466551733
0.749606 3.76541447030301 0.649530529696988 1.96622347030301
0.754639 3.55269497937694 0.681101020623057 1.82847997937694
0.759682 3.44725853201476 0.649260467985238 1.77138853201476
0.764735 3.28263682915369 0.642284170846307 1.68382382915369
0.769800 3.22931681850342 0.513832181496579 1.69210881850342
0.774875 3.08301339292179 0.488162607078206 1.62089139292179
0.779962 2.98624547027727 0.504117529722734 1.54886947027727
0.785060 2.99588217972091 0.793521820279087 1.43978717972091
0.790169 2.92128113893579 0.771190861064214 1.40021413893579
0.795291 2.77709151998366 0.754053480016343 1.32236951998366
0.800424 2.58006119009181 0.476985809908188 1.30933619009181
0.805570 2.57393571085061 0.675135289149394 1.22656071085061
0.810728 2.30142336748822 0.520902632511784 1.12893836748822
0.815899 2.36962186566206 0.587328134337936 1.13938586566206
0.821083 2.22137369175801 0.661860308241993 1.01725069175801
0.826280 2.11418498174867 0.628467018251328 0.965911981748672
0.831491 2.12515429131523 0.513169708684769 1.01589429131523
0.836715 1.93608788718304 0.560280112816959 0.881051887183041
0.841952 1.87293402198924 0.55432797801076 0.84697402198924
0.847204 1.76680464911752 0.472863350882479 0.819716549117521
0.852469 1.69796746672149 0.449558533278507 0.790886166721493
0.857749 1.62984451664372 0.44106848335628 0.75519151664372
0.863044 1.55208180726508 0.409485192734923 0.721853707265077
0.868353 1.4926775810211 0.407080418978898 0.686567481021102
0.873677 1.41237767486481 0.36870032513519 0.66098327486481
0.879017 1.42572876622497 0.282695233775031 0.704291066224969
0.884371 1.3142704222156 0.297725577784405 0.635043322215595
0.889741 1.23880533944368 0.340022660556318 0.570661439443682
0.895127 1.18636264513835 0.292279354861646 0.565819445138354
0.900529 1.19288654357057 0.271109456429432 0.576441543570568
0.905947 1.03630082236719 0.366874177632813 0.449610722367187
0.911381 1.04109481910855 0.179952180891453 0.530945919108547
0.916832 0.896014654013313 0.279398345986687 0.409200354013313
0.922300 0.864289890714036 0.286721109285964 0.388251090714036
0.927784 0.809951600892357 0.265197399107643 0.365476500892357
0.933286 0.761477897421401 0.271226102578599 0.339168497421401
0.938804 0.715322252300979 0.207041747699021 0.341374952300979
0.944340 0.665698413861491 0.211521486138509 0.314502813861491
0.949894 0.662161724457991 0.182115575542009 0.327806324457991
0.955466 0.604562398027099 0.178918101972901 0.305998298027099
0.961056 0.549789235372259 0.140231264627741 0.291363235372259
0.966664 0.49933787738255 0.14134172261745 0.26923657738255
0.972290 0.46538383341003 0.14222836658997 0.25202813341003
0.977935 0.422633736884805 0.142575663115195 0.232545136884805
0.983599 0.374464077196378 0.111755222803622 0.221824777196378
0.989282 0.365700341267277 0.130583458732723 0.219245141267277
0.994984 0.309471011985029 0.116120188014971 0.199052111985029
1.000705 0.243706445776583 0.163987554223417 0.154259665776583
