0.062500 0.001124 0.001988 0.001086
0.073864 0.017523 0.017835 0.013435
0.084418 0.040534 0.016997 0.026577
0.094356 0.063430 0.026749 0.031223
0.103801 0.102091 0.021844 0.058896
0.112839 0.152645 0.037071 0.075818
0.121533 0.222620 0.048798 0.106506
0.129933 0.294292 0.077020 0.123544
0.138074 0.348146 0.094918 0.142092
0.145988 0.423274 0.133529 0.161240
0.153699 0.529905 0.156571 0.200935
0.161227 0.625161 0.174858 0.257179
0.168589 0.710932 0.217120 0.267576
0.175800 0.812687 0.236900 0.308961
0.182872 0.931990 0.261827 0.366163
0.189818 1.064645 0.285849 0.426508
0.196645 1.115756 0.329183 0.415976
0.203363 1.432724 0.202830 0.628768
0.209980 1.598930 0.201910 0.726735
0.216501 1.516399 0.337310 0.609637
0.222934 1.702995 0.348304 0.704108
0.229283 1.863694 0.376808 0.764008
0.235554 1.923516 0.440211 0.741270
0.241751 2.149321 0.441184 0.848387
0.247878 2.241585 0.383948 0.965855
0.253940 2.385180 0.410863 1.023503
0.259938 2.627456 0.454292 1.115884
0.265878 2.677295 0.478120 1.121733
0.271762 2.935597 0.501961 1.231784
0.277593 3.114902 0.481194 1.330936
0.283373 3.296042 0.535791 1.369294
0.289105 3.544616 0.608772 1.417635
0.294791 3.673032 0.623500 1.455181
0.300433 3.944827 0.642387 1.584812
0.306034 3.555626 1.131526 1.136203
0.311595 3.819864 1.240656 1.170941
0.317118 4.014121 1.185105 1.313343
0.322604 4.225976 1.207627 1.405694
0.328056 4.449878 1.382938 1.344975
0.333475 4.564242 1.507247 1.331682
0.338862 4.744409 1.560672 1.411430
0.344218 4.955863 1.504775 1.541884
0.349546 5.161014 1.628859 1.606530
0.354846 6.338679 0.581366 2.683203
0.360119 5.609224 1.728189 1.739680
0.365367 5.675146 1.753457 1.781002
0.370590 6.087501 1.994769 1.727532
0.375791 6.074210 1.871352 1.926190
0.380969 6.342647 2.007253 1.940728
0.386125 6.458619 2.019940 1.985619
0.391261 6.663591 1.968936 2.194696
0.396378 8.136926 0.638581 3.578375
0.401477 8.384180 0.737732 3.596735
0.406557 8.497863 0.768398 3.620298
0.411620 8.711740 0.781304 3.720833
0.416668 8.800840 0.849084 3.729757
0.421700 9.025868 0.888562 3.780615
0.426717 9.134213 0.878507 3.840990
0.431720 9.347405 0.945095 3.877246
0.436709 9.417130 0.947280 3.907604
0.441686 9.613244 0.948016 3.996138
0.446651 9.683085 0.943005 4.038692
0.451605 9.835799 0.949271 4.100810
0.456547 9.627100 1.079150 3.977012
0.461480 9.711370 1.068970 4.001543
0.466402 9.668136 1.075374 3.964982
0.471316 9.777632 1.067988 4.031031
0.476221 9.715432 1.102158 3.971020
0.481118 9.780999 1.128651 3.980314
