0.062500 0.029115 0.046455 0.028094
0.073864 0.466625 0.536899 0.451311
0.084418 1.273732 1.555677 1.220696
0.094356 2.219108 1.789137 2.117744
0.103801 4.239963 3.070059 4.019060
0.112839 7.070344 10.723826 6.416239
0.121533 11.547867 15.599953 10.247464
0.129933 17.936629 19.933511 15.718239
0.138074 26.568219 27.938391 22.888820
0.145988 37.804859 36.706961 31.937558
0.153699 48.790294 48.671926 39.872973
0.161227 64.686138 59.712662 51.879708
0.168589 72.423600 56.992900 57.031510
0.175800 90.698223 53.280677 71.102163
0.182872 104.190823 60.414477 78.561653
0.189818 121.567898 73.931602 87.411148
0.196645 122.461787 65.192413 86.157377
0.203363 114.711780 76.569920 73.869570
0.209980 126.556670 52.445630 85.683760
0.216501 123.109898 47.982302 81.419148
0.222934 142.693823 47.634577 92.864303
0.229283 143.379480 42.969720 92.290260
0.235554 116.255505 64.691795 64.720915
0.241751 136.910962 26.197338 88.490392
0.247878 118.383226 39.151374 70.340456
0.253940 120.066682 47.770318 67.796372
0.259938 116.432347 38.062053 67.908557
0.265878 118.622392 34.471308 70.021752
0.271762 115.022543 30.498457 68.084333
0.277593 114.668176 41.728524 64.132986
0.283373 110.529903 39.338297 62.019993
0.289105 100.591104 51.642096 51.598074
0.294791 94.352818 45.787782 49.159188
0.300433 89.569101 44.082799 46.645341
0.306034 83.176929 45.814871 41.640659
0.311595 78.880683 43.547517 39.993043
0.317118 72.940343 43.197557 36.789723
0.322604 68.534098 43.052302 34.442538
0.328056 65.063989 37.773311 34.344919
0.333475 61.488910 34.573410 33.304520
0.338862 58.263960 35.213550 30.923010
0.344218 61.695761 19.958389 38.259171
0.349546 58.414236 21.168894 35.875186
0.354846 56.165183 13.964637 36.637973
0.360119 54.104737 17.120683 34.690017
0.365367 49.410587 14.981153 32.089287
0.370590 46.595319 14.650641 30.387569
0.375791 43.676665 13.922815 28.464945
0.380969 41.219786 13.892544 26.815616
0.386125 37.639736 14.234434 24.236816
0.391261 35.847147 14.512133 23.033507
0.396378 33.991620 14.848600 21.913110
0.401477 31.825757 13.052833 20.854417
0.406557 29.453171 9.129259 20.063698
0.411620 28.361802 8.487228 19.477467
0.416668 27.440097 10.507323 18.344069
0.421700 27.207113 11.468697 17.960675
0.426717 24.583147 10.186633 16.310170
0.431720 24.467283 12.180947 15.758773
0.436709 22.899442 11.951968 14.642770
0.441686 17.455861 15.884199 9.568878
0.446651 16.537185 14.607865 9.143309
0.451605 20.411976 9.277674 13.391616
0.456547 15.211409 12.371211 8.686579
0.461480 14.638582 12.293398 8.204631
0.466402 15.388699 10.025991 9.287006
0.471316 15.023632 8.372548 9.385832
0.476221 14.451612 9.073408 8.766919
0.481118 14.101718 8.635682 8.573705
0.486007 14.128118 9.875862 8.273059
0.490889 15.109304 7.221846 9.579417
0.495765 14.327112 6.537418 9.134008
0.500634 14.267864 6.498406 9.091807
0.505498 13.435848 6.455262 8.512830
0.510357 13.442211 6.199479 8.602866
0.515211 12.834577 6.551173 8.130414
0.520061 12.789907 6.359233 8.150439
0.524907 12.191809 6.087021 7.798105
0.529749 12.421839 5.583031 8.058519
0.534589 11.799257 5.912463 7.552910
0.539425 11.441682 4.486438 7.597123
0.544260 10.779765 4.301435 7.137638
0.549092 12.143968 2.673722 8.521272
0.553923 9.487725 4.771835 6.002590
0.558753 9.708728 4.448772 6.207272
0.563582 8.973240 4.606230 5.615349
0.568411 8.825941 4.694369 5.486551
0.573240 8.645742 4.645618 5.355732
0.578069 10.029701 3.341519 6.719996
0.582898 9.494935 2.928415 6.428526
0.587729 9.232778 2.808332 6.246355
0.592561 9.184571 3.153729 6.109944
0.597394 9.086196 3.263184 6.001883
0.602229 8.840138 3.161092 5.819938
0.607067 8.630585 3.047635 5.664749
0.611907 8.368292 3.002118 5.468316
0.616750 8.054956 2.964274 5.253624
0.621596 8.015828 3.082982 5.181533
0.626446 7.822205 2.988925 5.061273
0.631299 7.576267 2.839073 4.904907
0.636157 6.316019 3.597910 3.768763
0.641018 6.369666 3.878964 3.716083
0.645885 5.790839 3.119404 3.478537
0.650756 6.017825 3.616175 3.498497
0.655632 5.548226 2.993907 3.300585
0.660514 5.462534 2.918988 3.245776
0.665401 5.293386 2.815475 3.139809
0.670295 5.214437 2.678783 3.103764
0.675194 4.968797 2.581038 2.955426
0.680101 4.860952 2.414143 2.899994
0.685013 5.532335 1.757581 3.564751
0.689933 4.626533 2.382018 2.718055
0.694860 5.066283 1.840230 3.178718
0.699795 4.952498 1.915895 3.062728
0.704737 4.706618 1.739165 2.914498
0.709687 4.599749 1.536922 2.887063
0.714646 4.361265 1.525180 2.710759
0.719613 4.275778 1.746396 2.575057
0.724589 4.036730 1.644961 2.436174
0.729573 3.969103 1.606121 2.384766
0.734567 3.766810 1.421321 2.292336
0.739570 3.625481 1.522300 2.150589
0.744583 3.413571 1.338494 2.052237
0.749606 3.327075 1.374813 1.973216
0.754639 3.172212 1.304404 1.880634
0.759682 3.320836 1.474538 1.924094
0.764735 3.030944 1.532052 1.695816
0.769800 2.936243 1.476150 1.633751
0.774875 2.805004 1.355582 1.576719
0.779962 2.655191 1.316765 1.470519
0.785060 2.517386 1.236088 1.385981
0.790169 2.431867 1.199854 1.332660
0.795291 2.292983 1.141289 1.255249
0.800424 2.223378 1.127341 1.209468
0.805570 2.163359 1.220023 1.132143
0.810728 2.081465 1.101457 1.102355
0.815899 1.998149 1.078213 1.050416
0.821083 1.935764 1.042469 1.012445
0.826280 1.868822 1.033908 0.968346
0.831491 1.840039 1.008360 0.951741
0.836715 1.773882 0.934058 0.923503
0.841952 1.710898 0.929858 0.885338
0.847204 1.606817 0.857968 0.836853
0.852469 1.536322 0.827964 0.796682
0.857749 1.535442 0.752903 0.813261
0.863044 1.397649 0.749787 0.718419
0.868353 1.399650 0.656299 0.747939
0.873677 1.396053 0.560190 0.775173
0.879017 1.344049 0.540944 0.744913
0.884371 1.240972 0.580729 0.665193
0.889741 1.235501 0.554321 0.677669
0.895127 1.129652 0.580436 0.599784
0.900529 1.028506 0.625410 0.517459
0.905947 0.965476 0.583776 0.495222
0.911381 0.826582 0.626866 0.389472
0.916832 0.810165 0.320899 0.469008
0.922300 0.806923 0.441938 0.431133
0.927784 0.753820 0.419888 0.403394
0.933286 0.707928 0.391534 0.378955
0.938804 0.654716 0.374056 0.351154
0.944340 0.602828 0.344811 0.326766
0.949894 0.577586 0.336685 0.313952
0.955466 0.532818 0.311090 0.294225
0.961056 0.494460 0.291267 0.273176
0.966664 0.443170 0.270714 0.245433
0.972290 0.416374 0.265516 0.229434
0.977935 0.368777 0.236750 0.209103
0.983599 0.321025 0.232434 0.182840
0.989282 0.290930 0.171670 0.179871
0.994984 0.291438 0.130043 0.199578
1.000705 0.227070 0.187426 0.150742
