0.073864 15.913008 48.209052 15.555042
0.084418 12.836353 24.849767 12.033174
0.094356 13.175034 9.784796 11.530570
0.103801 11.556652 9.350938 8.364517
0.112839 13.760660 6.610780 8.467512
0.121533 13.224376 4.988674 6.373378
0.129933 12.070640 3.704140 5.668469
0.138074 9.733547 2.970413 4.064319
0.145988 8.225259 1.404989 4.039263
0.153699 5.721671 1.808531 2.188577
0.161227 4.294091 1.203799 1.767711
0.168589 3.137920 0.887838 1.371490
0.175800 2.335547 0.845847 0.933154
0.182872 2.246192 0.323195 1.169178
0.189818 1.863855 0.260140 0.990945
0.196645 1.390771 0.306106 0.712558
0.203363 1.253041 0.311203 0.602521
0.209980 1.120505 0.291157 0.538906
0.216501 0.962355 0.263684 0.446436
0.222934 0.880263 0.278214 0.383113
0.229283 0.812775 0.260217 0.350311
0.235554 0.716953 0.234476 0.305404
0.241751 0.723050 0.176304 0.336492
0.247878 0.662704 0.149666 0.323012
0.253940 0.616993 0.144955 0.299264
0.259938 0.605321 0.146228 0.283176
0.265878 0.540198 0.135012 0.258089
0.271762 0.541264 0.141777 0.241028
0.277593 0.511491 0.138441 0.224248
0.283373 0.501404 0.136830 0.211106
0.289105 0.482082 0.151322 0.185434
0.294791 0.466735 0.130000 0.187396
0.300433 0.463019 0.128276 0.185956
0.306034 0.425306 0.095207 0.201902
0.311595 0.432206 0.075044 0.216117
0.317118 0.409788 0.076893 0.203379
0.322604 0.403329 0.076275 0.199115
0.328056 0.369916 0.105578 0.163712
0.333475 0.365084 0.118880 0.143406
0.338862 0.402757 0.076632 0.181843
0.344218 0.389770 0.067625 0.183424
0.349546 0.398882 0.078203 0.171486
0.354846 0.387576 0.076671 0.163297
0.360119 0.379707 0.083328 0.155066
0.365367 0.335892 0.117247 0.115119
0.370590 0.337650 0.119213 0.113288
0.375791 0.316689 0.088988 0.137222
0.380969 0.315555 0.089618 0.136112
0.386125 0.315622 0.095921 0.124624
0.391261 0.343058 0.064654 0.153947
0.396378 0.339117 0.060296 0.152463
0.401477 0.337284 0.061694 0.149060
0.406557 0.325652 0.067657 0.140406
0.411620 0.330805 0.063175 0.144332
0.416668 0.325503 0.061575 0.143206
0.421700 0.324479 0.062111 0.141615
0.426717 0.320626 0.060616 0.139985
0.431720 0.320671 0.060876 0.138942
0.436709 0.316329 0.062290 0.135065
0.441686 0.316256 0.064645 0.132026
0.446651 0.312604 0.066323 0.128296
0.451605 0.315647 0.070563 0.122023
0.456547 0.309874 0.061400 0.128030
0.461480 0.309415 0.060499 0.126232
0.466402 0.306225 0.058602 0.125676
0.471316 0.304576 0.058602 0.124380
0.476221 0.303358 0.055698 0.126027
0.481118 0.295638 0.062098 0.118560
0.486007 0.292565 0.061552 0.117227
0.490889 0.293320 0.062187 0.115917
0.495765 0.289936 0.061963 0.114568
0.500634 0.290957 0.065549 0.111858
0.505498 0.287526 0.067284 0.108880
0.510357 0.295031 0.057161 0.118213
0.515211 0.291960 0.053883 0.119891
0.520061 0.264636 0.079901 0.093876
0.524907 0.262606 0.080842 0.091329
0.529749 0.276924 0.066676 0.105675
0.534589 0.267606 0.068975 0.101704
0.539425 0.258188 0.078032 0.092664
0.544260 0.271771 0.061809 0.107223
0.549092 0.271302 0.061703 0.107303
0.553923 0.269433 0.062561 0.105636
0.558753 0.269178 0.062695 0.104727
0.563582 0.266782 0.062595 0.103821
0.568411 0.261568 0.066880 0.098760
0.573240 0.259363 0.066755 0.097628
0.578069 0.262672 0.062167 0.101702
0.582898 0.260881 0.061198 0.100776
0.587729 0.259451 0.060599 0.100389
0.592561 0.262986 0.067794 0.091897
0.597394 0.257004 0.058457 0.099843
0.602229 0.258356 0.066914 0.090340
0.607067 0.252873 0.058484 0.097525
0.611907 0.249457 0.058809 0.095455
0.616750 0.247558 0.058460 0.094727
0.621596 0.245758 0.058375 0.093701
0.626446 0.245448 0.056552 0.094034
0.631299 0.244553 0.056057 0.093123
0.636157 0.242103 0.055270 0.092670
0.641018 0.243865 0.051784 0.095187
0.645885 0.240053 0.053262 0.092185
0.650756 0.237928 0.052597 0.091313
0.655632 0.235740 0.052453 0.089617
0.660514 0.233830 0.051629 0.089002
0.665401 0.234697 0.047965 0.091468
0.670295 0.227392 0.052884 0.085565
0.675194 0.225018 0.051930 0.085166
0.680101 0.227364 0.043994 0.091645
0.685013 0.224805 0.043351 0.090673
0.689933 0.225169 0.048803 0.083510
0.694860 0.222660 0.047558 0.083017
0.699795 0.220735 0.046654 0.082474
0.704737 0.218037 0.046511 0.081252
0.709687 0.214713 0.045386 0.081018
0.714646 0.211918 0.044775 0.079877
0.719613 0.209098 0.043729 0.079057
0.724589 0.203061 0.046607 0.074334
0.729573 0.200245 0.045948 0.073338
0.734567 0.197476 0.045139 0.072487
0.739570 0.196367 0.042624 0.073230
0.744583 0.192248 0.043392 0.070792
